time,gps_x,gps_y,ai_speed,navigation_x,navigation_y,position_error
679.32,-1840.029217628656,6964.36064560208,62.49440794613782,-1840.029217628656,6964.36064560208,0.0
679.42,-1840.029217628656,6964.36064560208,62.00300921771194,-1840.029217628656,6964.36064560208,0.0
679.52,-1840.029217628656,6964.36064560208,63.72191764581073,-1840.029217628656,6964.36064560208,0.0
679.62,-1840.029217628656,6964.36064560208,58.9577655208134,-1840.029217628656,6964.36064560208,0.0
679.72,-1840.029217628656,6964.36064560208,62.66650349612835,-1840.029217628656,6964.36064560208,0.0
679.82,-1840.029217628656,6964.36064560208,61.91697213056858,-1840.029217628656,6964.36064560208,0.0
679.92,-1840.029217628656,6964.36064560208,62.85646823375774,-1840.029217628656,6964.36064560208,0.0
680.019,-1843.2738229865145,6984.709317178013,62.13982946036249,-1843.2738229865145,6984.709317178013,0.0
680.12,-1843.2738229865145,6984.709317178013,63.55697724090133,-1843.2738229865145,6984.709317178013,0.0
680.219,-1843.2738229865145,6984.709317178013,56.85776078277946,-1843.2738229865145,6984.709317178013,0.0
680.32,-1843.2738229865145,6984.709317178013,54.2751212050889,-1843.2738229865145,6984.709317178013,0.0
680.42,-1843.2738229865145,6984.709317178013,58.50272391819846,-1843.2738229865145,6984.709317178013,0.0
680.52,-1843.2738229865145,6984.709317178013,66.80738076113452,-1843.2738229865145,6984.709317178013,0.0
680.62,-1843.2738229865145,6984.709317178013,61.22864228704943,-1843.2738229865145,6984.709317178013,0.0
680.72,-1843.2738229865145,6984.709317178013,61.24290329640666,-1843.2738229865145,6984.709317178013,0.0
680.819,-1843.2738229865145,6984.709317178013,61.02869140853601,-1843.2738229865145,6984.709317178013,0.0
680.92,-1843.2738229865145,6984.709317178013,58.175714508191795,-1843.2738229865145,6984.709317178013,0.0
681.02,-1847.32957968383,7004.168429340667,62.57599916518415,-1847.32957968383,7004.168429340667,0.0
681.12,-1847.32957968383,7004.168429340667,60.28823293829457,-1847.32957968383,7004.168429340667,0.0
681.22,-1847.32957968383,7004.168429340667,60.8456773450169,-1847.32957968383,7004.168429340667,0.0
681.32,-1847.32957968383,7004.168429340667,61.76618777263225,-1847.32957968383,7004.168429340667,0.0
681.42,-1847.32957968383,7004.168429340667,58.802513814014475,-1847.32957968383,7004.168429340667,0.0
681.519,-1847.32957968383,7004.168429340667,63.62602607331194,-1847.32957968383,7004.168429340667,0.0
681.62,-1847.32957968383,7004.168429340667,59.33330979301464,-1847.32957968383,7004.168429340667,0.0
681.72,-1847.32957968383,7004.168429340667,63.87247492068959,-1847.32957968383,7004.168429340667,0.0
681.82,-1847.32957968383,7004.168429340667,63.99461594160568,-1847.32957968383,7004.168429340667,0.0
681.92,-1847.32957968383,7004.168429340667,55.458860250501004,-1847.32957968383,7004.168429340667,0.0
682.02,-1852.3316796105173,7023.29395672344,60.03204406240966,-1852.3316796105173,7023.29395672344,0.0
682.12,-1852.3316796105173,7023.29395672344,62.62622577953884,-1852.3316796105173,7023.29395672344,0.0
682.219,-1852.3316796105173,7023.29395672344,64.51456053110576,-1852.3316796105173,7023.29395672344,0.0
682.319,-1852.3316796105173,7023.29395672344,64.67035102734168,-1852.3316796105173,7023.29395672344,0.0
682.42,-1852.3316796105173,7023.29395672344,58.9968185929914,-1852.3316796105173,7023.29395672344,0.0
682.52,-1852.3316796105173,7023.29395672344,61.81510121449135,-1852.3316796105173,7023.29395672344,0.0
682.621,-1852.3316796105173,7023.29395672344,47.81353716110154,-1852.3316796105173,7023.29395672344,0.0
682.72,-1852.3316796105173,7023.29395672344,64.63571291276487,-1852.3316796105173,7023.29395672344,0.0
682.82,-1852.3316796105173,7023.29395672344,62.60167377115438,-1852.3316796105173,7023.29395672344,0.0
682.92,-1852.3316796105173,7023.29395672344,64.92104238435427,-1852.3316796105173,7023.29395672344,0.0
683.02,-1858.0773349317267,7041.974704399965,58.60439850600451,-1858.0773349317267,7041.974704399965,0.0
683.119,-1858.0773349317267,7041.974704399965,59.550791547685414,-1858.0773349317267,7041.974704399965,0.0
683.219,-1858.0773349317267,7041.974704399965,55.5492235903973,-1858.0773349317267,7041.974704399965,0.0
683.319,-1858.0773349317267,7041.974704399965,63.88027750877295,-1858.0773349317267,7041.974704399965,0.0
683.42,-1858.0773349317267,7041.974704399965,61.27514967673431,-1858.0773349317267,7041.974704399965,0.0
683.52,-1858.0773349317267,7041.974704399965,59.57984253770338,-1858.0773349317267,7041.974704399965,0.0
683.619,-1858.0773349317267,7041.974704399965,63.656745428729685,-1858.0773349317267,7041.974704399965,0.0
683.719,-1858.0773349317267,7041.974704399965,52.5163681850583,-1858.0773349317267,7041.974704399965,0.0
683.82,-1858.0773349317267,7041.974704399965,61.413656368365494,-1858.0773349317267,7041.974704399965,0.0
683.92,-1858.0773349317267,7041.974704399965,61.51459048548464,-1858.0773349317267,7041.974704399965,0.0
684.02,-1864.7693334823077,7060.210672369457,61.208314760849326,-1864.7693334823077,7060.210672369457,0.0
684.12,-1864.7693334823077,7060.210672369457,59.58580778152971,-1864.7693334823077,7060.210672369457,0.0
684.22,-1864.7693334823077,7060.210672369457,60.996580585156565,-1864.7693334823077,7060.210672369457,0.0
684.32,-1864.7693334823077,7060.210672369457,56.57307501510326,-1864.7693334823077,7060.210672369457,0.0
684.42,-1864.7693334823077,7060.210672369457,59.614105864973084,-1864.7693334823077,7060.210672369457,0.0
684.52,-1864.7693334823077,7060.210672369457,62.07633130697614,-1864.7693334823077,7060.210672369457,0.0
684.62,-1864.7693334823077,7060.210672369457,57.03034427709119,-1864.7693334823077,7060.210672369457,0.0
684.72,-1864.7693334823077,7060.210672369457,60.51303436463686,-1864.7693334823077,7060.210672369457,0.0
684.82,-1864.7693334823077,7060.210672369457,61.04474324962418,-1864.7693334823077,7060.210672369457,0.0
684.92,-1864.7693334823077,7060.210672369457,62.161747819990524,-1864.7693334823077,7060.210672369457,0.0
685.02,-1871.9345036475672,7077.557080926458,62.6939613791665,-1871.9345036475672,7077.557080926458,0.0
685.122,-1871.9345036475672,7077.557080926458,60.57649671934447,-1871.9345036475672,7077.557080926458,0.0
685.22,-1871.9345036475672,7077.557080926458,63.405771981530954,-1871.9345036475672,7077.557080926458,0.0
685.32,-1871.9345036475672,7077.557080926458,61.781681095729994,-1871.9345036475672,7077.557080926458,0.0
685.419,-1871.9345036475672,7077.557080926458,59.23323912573201,-1871.9345036475672,7077.557080926458,0.0
685.519,-1871.9345036475672,7077.557080926458,63.59690689845479,-1871.9345036475672,7077.557080926458,0.0
685.62,-1871.9345036475672,7077.557080926458,59.066277184539516,-1871.9345036475672,7077.557080926458,0.0
685.72,-1871.9345036475672,7077.557080926458,59.03747462565856,-1871.9345036475672,7077.557080926458,0.0
685.82,-1871.9345036475672,7077.557080926458,58.525590228564795,-1871.9345036475672,7077.557080926458,0.0
685.92,-1871.9345036475672,7077.557080926458,62.24289962416891,-1871.9345036475672,7077.557080926458,0.0
686.02,-1879.9784210972487,7094.236319922906,54.394533888419744,-1879.9784210972487,7094.236319922906,0.0
686.12,-1879.9784210972487,7094.236319922906,58.26666144370364,-1879.9784210972487,7094.236319922906,0.0
686.22,-1879.9784210972487,7094.236319922906,60.836052225067505,-1879.9784210972487,7094.236319922906,0.0
686.32,-1879.9784210972487,7094.236319922906,57.36050461306798,-1879.9784210972487,7094.236319922906,0.0
686.42,-1879.9784210972487,7094.236319922906,58.352493939321896,-1879.9784210972487,7094.236319922906,0.0
686.52,-1879.9784210972487,7094.236319922906,45.84909104512249,-1879.9784210972487,7094.236319922906,0.0
686.62,-1879.9784210972487,7094.236319922906,56.170734013170524,-1879.9784210972487,7094.236319922906,0.0
686.72,-1879.9784210972487,7094.236319922906,59.94506053049168,-1879.9784210972487,7094.236319922906,0.0
686.82,-1879.9784210972487,7094.236319922906,58.06702919841513,-1879.9784210972487,7094.236319922906,0.0
686.92,-1879.9784210972487,7094.236319922906,61.721450392543595,-1879.9784210972487,7094.236319922906,0.0
687.021,-1888.6307020515226,7109.803609653344,59.30748866391987,-1888.6307020515226,7109.803609653344,0.0
687.12,-1888.6307020515226,7109.803609653344,55.534017810517206,-1888.6307020515226,7109.803609653344,0.0
687.22,-1888.6307020515226,7109.803609653344,61.24550391625326,-1888.6307020515226,7109.803609653344,0.0
687.32,-1888.6307020515226,7109.803609653344,61.44652080417413,-1888.6307020515226,7109.803609653344,0.0
687.42,-1888.6307020515226,7109.803609653344,58.636114254451535,-1888.6307020515226,7109.803609653344,0.0
687.52,-1888.6307020515226,7109.803609653344,61.522575636467835,-1888.6307020515226,7109.803609653344,0.0
687.62,-1888.6307020515226,7109.803609653344,62.657975473686705,-1888.6307020515226,7109.803609653344,0.0
687.72,-1888.6307020515226,7109.803609653344,63.17676507880053,-1888.6307020515226,7109.803609653344,0.0
687.82,-1888.6307020515226,7109.803609653344,57.92758353770827,-1888.6307020515226,7109.803609653344,0.0
687.92,-1888.6307020515226,7109.803609653344,60.13676588711035,-1888.6307020515226,7109.803609653344,0.0
688.02,-1897.5533667856257,7124.70372982323,53.69124980360669,-1897.5533667856257,7124.70372982323,0.0
688.12,-1897.5533667856257,7124.70372982323,55.84132250560079,-1897.5533667856257,7124.70372982323,0.0
688.22,-1897.5533667856257,7124.70372982323,62.87654315480114,-1897.5533667856257,7124.70372982323,0.0
688.32,-1897.5533667856257,7124.70372982323,60.41647863955215,-1897.5533667856257,7124.70372982323,0.0
688.42,-1897.5533667856257,7124.70372982323,60.29401311957165,-1897.5533667856257,7124.70372982323,0.0
688.52,-1897.5533667856257,7124.70372982323,55.75435753644593,-1897.5533667856257,7124.70372982323,0.0
688.62,-1897.5533667856257,7124.70372982323,61.5733177993075,-1897.5533667856257,7124.70372982323,0.0
688.72,-1897.5533667856257,7124.70372982323,53.009097328496125,-1897.5533667856257,7124.70372982323,0.0
688.82,-1897.5533667856257,7124.70372982323,59.75242712565292,-1897.5533667856257,7124.70372982323,0.0
688.92,-1897.5533667856257,7124.70372982323,60.59841704664872,-1897.5533667856257,7124.70372982323,0.0
689.02,-1907.4223747491005,7139.603849993906,61.0249606433072,-1907.4223747491005,7139.603849993906,0.0
689.12,-1907.4223747491005,7139.603849993906,64.18941355794442,-1907.4223747491005,7139.603849993906,0.0
689.22,-1907.4223747491005,7139.603849993906,59.913454469526606,-1907.4223747491005,7139.603849993906,0.0
689.32,-1907.4223747491005,7139.603849993906,59.949756006288226,-1907.4223747491005,7139.603849993906,0.0
689.42,-1907.4223747491005,7139.603849993906,62.36320291992276,-1907.4223747491005,7139.603849993906,0.0
689.52,-1907.4223747491005,7139.603849993906,62.15701144656399,-1907.4223747491005,7139.603849993906,0.0
689.62,-1907.4223747491005,7139.603849993906,62.07719195603739,-1907.4223747491005,7139.603849993906,0.0
689.72,-1907.4223747491005,7139.603849993906,65.99249992612506,-1907.4223747491005,7139.603849993906,0.0
689.82,-1907.4223747491005,7139.603849993906,56.733599885985065,-1907.4223747491005,7139.603849993906,0.0
689.92,-1907.4223747491005,7139.603849993906,60.94061591531906,-1907.4223747491005,7139.603849993906,0.0
690.02,-1917.3589786575396,7153.5032158241465,62.21083311390381,-1917.3589786575396,7153.5032158241465,0.0
690.12,-1917.3589786575396,7153.5032158241465,59.690433123715785,-1917.3589786575396,7153.5032158241465,0.0
690.22,-1917.3589786575396,7153.5032158241465,68.91351005830745,-1917.3589786575396,7153.5032158241465,0.0
690.32,-1917.3589786575396,7153.5032158241465,66.36751260265753,-1917.3589786575396,7153.5032158241465,0.0
690.42,-1917.3589786575396,7153.5032158241465,52.95103278951674,-1917.3589786575396,7153.5032158241465,0.0
690.52,-1917.3589786575396,7153.5032158241465,64.64168891621203,-1917.3589786575396,7153.5032158241465,0.0
690.62,-1917.3589786575396,7153.5032158241465,48.1087679550269,-1917.3589786575396,7153.5032158241465,0.0
690.72,-1917.3589786575396,7153.5032158241465,62.845569705521285,-1917.3589786575396,7153.5032158241465,0.0
690.82,-1917.3589786575396,7153.5032158241465,60.8941910933894,-1917.3589786575396,7153.5032158241465,0.0
690.92,-1917.3589786575396,7153.5032158241465,63.86697529668211,-1917.3589786575396,7153.5032158241465,0.0
691.02,-1927.8363501256076,7167.18019180166,55.90713038991299,-1927.8363501256076,7167.18019180166,0.0
691.121,-1927.8363501256076,7167.18019180166,64.55436006010024,-1927.8363501256076,7167.18019180166,0.0
691.22,-1927.8363501256076,7167.18019180166,51.475527283383144,-1927.8363501256076,7167.18019180166,0.0
691.32,-1927.8363501256076,7167.18019180166,60.16283345726784,-1927.8363501256076,7167.18019180166,0.0
691.42,-1927.8363501256076,7167.18019180166,57.74466694091368,-1927.8363501256076,7167.18019180166,0.0
691.52,-1927.8363501256076,7167.18019180166,65.45419105616537,-1927.8363501256076,7167.18019180166,0.0
691.62,-1927.8363501256076,7167.18019180166,61.90945747876761,-1927.8363501256076,7167.18019180166,0.0
691.72,-1927.8363501256076,7167.18019180166,65.78093331225074,-1927.8363501256076,7167.18019180166,0.0
691.82,-1927.8363501256076,7167.18019180166,53.1123631315347,-1927.8363501256076,7167.18019180166,0.0
691.92,-1927.8363501256076,7167.18019180166,59.46383117203432,-1927.8363501256076,7167.18019180166,0.0
692.02,-1939.1924688780969,7179.856413438739,63.65485168941209,-1939.1924688780969,7179.856413438739,0.0
692.12,-1939.1924688780969,7179.856413438739,53.76848543988409,-1939.1924688780969,7179.856413438739,0.0
692.22,-1939.1924688780969,7179.856413438739,64.47998977829656,-1939.1924688780969,7179.856413438739,0.0
692.32,-1939.1924688780969,7179.856413438739,64.6165952394937,-1939.1924688780969,7179.856413438739,0.0
692.42,-1939.1924688780969,7179.856413438739,62.16966681356007,-1939.1924688780969,7179.856413438739,0.0
692.52,-1939.1924688780969,7179.856413438739,43.61308188827124,-1939.1924688780969,7179.856413438739,0.0
692.62,-1939.1924688780969,7179.856413438739,65.71886485551208,-1939.1924688780969,7179.856413438739,0.0
692.72,-1939.1924688780969,7179.856413438739,61.28023224299346,-1939.1924688780969,7179.856413438739,0.0
692.82,-1939.1924688780969,7179.856413438739,65.98783009897333,-1939.1924688780969,7179.856413438739,0.0
692.92,-1939.1924688780969,7179.856413438739,59.17409763839991,-1939.1924688780969,7179.856413438739,0.0
693.02,-1951.494930859973,7192.087855370363,66.88758186744117,-1951.494930859973,7192.087855370363,0.0
693.12,-1951.494930859973,7192.087855370363,66.90180145559751,-1951.494930859973,7192.087855370363,0.0
693.219,-1951.494930859973,7192.087855370363,64.81248134209986,-1951.494930859973,7192.087855370363,0.0
693.319,-1951.494930859973,7192.087855370363,50.61171216528599,-1951.494930859973,7192.087855370363,0.0
693.42,-1951.494930859973,7192.087855370363,60.79263564976132,-1951.494930859973,7192.087855370363,0.0
693.52,-1951.494930859973,7192.087855370363,61.453609283150314,-1951.494930859973,7192.087855370363,0.0
693.62,-1951.494930859973,7192.087855370363,62.89506580156244,-1951.494930859973,7192.087855370363,0.0
693.721,-1951.494930859973,7192.087855370363,61.0608987933625,-1951.494930859973,7192.087855370363,0.0
693.82,-1951.494930859973,7192.087855370363,61.14571632753155,-1951.494930859973,7192.087855370363,0.0
693.92,-1951.494930859973,7192.087855370363,61.46978304902092,-1951.494930859973,7192.087855370363,0.0
694.02,-1964.4057563464419,7204.875271933805,56.81213899066685,-1964.4057563464419,7204.875271933805,0.0
694.12,-1964.4057563464419,7204.875271933805,66.52875728048213,-1964.4057563464419,7204.875271933805,0.0
694.22,-1964.4057563464419,7204.875271933805,61.77709325542095,-1964.4057563464419,7204.875271933805,0.0
694.319,-1964.4057563464419,7204.875271933805,59.03745634651642,-1964.4057563464419,7204.875271933805,0.0
694.42,-1964.4057563464419,7204.875271933805,53.885818640620506,-1964.4057563464419,7204.875271933805,0.0
694.52,-1964.4057563464419,7204.875271933805,63.04748084651981,-1964.4057563464419,7204.875271933805,0.0
694.62,-1964.4057563464419,7204.875271933805,60.20737463815053,-1964.4057563464419,7204.875271933805,0.0
694.72,-1964.4057563464419,7204.875271933805,61.088593884293076,-1964.4057563464419,7204.875271933805,0.0
694.82,-1964.4057563464419,7204.875271933805,52.26898099403279,-1964.4057563464419,7204.875271933805,0.0
694.92,-1964.4057563464419,7204.875271933805,61.7434789152002,-1964.4057563464419,7204.875271933805,0.0
695.02,-1978.0601372274182,7216.328349378513,57.948069823018756,-1978.0601372274182,7216.328349378513,0.0
695.12,-1978.0601372274182,7216.328349378513,57.0973693653506,-1978.0601372274182,7216.328349378513,0.0
695.22,-1978.0601372274182,7216.328349378513,67.27379523158191,-1978.0601372274182,7216.328349378513,0.0
695.32,-1978.0601372274182,7216.328349378513,60.93689517075401,-1978.0601372274182,7216.328349378513,0.0
695.419,-1978.0601372274182,7216.328349378513,66.1972170414461,-1978.0601372274182,7216.328349378513,0.0
695.52,-1978.0601372274182,7216.328349378513,56.30835914678794,-1978.0601372274182,7216.328349378513,0.0
695.62,-1978.0601372274182,7216.328349378513,60.077879563169105,-1978.0601372274182,7216.328349378513,0.0
695.719,-1978.0601372274182,7216.328349378513,65.55428261260913,-1978.0601372274182,7216.328349378513,0.0
695.82,-1978.0601372274182,7216.328349378513,66.70227239997106,-1978.0601372274182,7216.328349378513,0.0
695.92,-1978.0601372274182,7216.328349378513,61.26179345690554,-1978.0601372274182,7216.328349378513,0.0
696.021,-1991.8497099982942,7227.3366471161835,65.31594190032098,-1991.8497099982942,7227.3366471161835,0.0
696.121,-1991.8497099982942,7227.3366471161835,62.31109275544261,-1991.8497099982942,7227.3366471161835,0.0
696.22,-1991.8497099982942,7227.3366471161835,62.498751631581015,-1991.8497099982942,7227.3366471161835,0.0
696.319,-1991.8497099982942,7227.3366471161835,64.79600113439629,-1991.8497099982942,7227.3366471161835,0.0
696.419,-1991.8497099982942,7227.3366471161835,53.50716137330267,-1991.8497099982942,7227.3366471161835,0.0
696.52,-1991.8497099982942,7227.3366471161835,51.78742270655709,-1991.8497099982942,7227.3366471161835,0.0
696.62,-1991.8497099982942,7227.3366471161835,65.60670147539801,-1991.8497099982942,7227.3366471161835,0.0
696.72,-1991.8497099982942,7227.3366471161835,63.69530124222885,-1991.8497099982942,7227.3366471161835,0.0
696.82,-1991.8497099982942,7227.3366471161835,61.640128090146284,-1991.8497099982942,7227.3366471161835,0.0
696.92,-1991.8497099982942,7227.3366471161835,65.9437564579869,-1991.8497099982942,7227.3366471161835,0.0
697.02,-2005.7068787141343,7238.344944853854,67.6724866310647,-2005.7068787141343,7238.344944853854,0.0
697.12,-2005.7068787141343,7238.344944853854,61.525062848687995,-2005.7068787141343,7238.344944853854,0.0
697.22,-2005.7068787141343,7238.344944853854,64.93879699358995,-2005.7068787141343,7238.344944853854,0.0
697.32,-2005.7068787141343,7238.344944853854,61.70168226419562,-2005.7068787141343,7238.344944853854,0.0
697.42,-2005.7068787141343,7238.344944853854,51.23247536464208,-2005.7068787141343,7238.344944853854,0.0
697.52,-2005.7068787141343,7238.344944853854,65.97383430723612,-2005.7068787141343,7238.344944853854,0.0
697.62,-2005.7068787141343,7238.344944853854,63.82315640260626,-2005.7068787141343,7238.344944853854,0.0
697.72,-2005.7068787141343,7238.344944853854,54.819268930366604,-2005.7068787141343,7238.344944853854,0.0
697.82,-2005.7068787141343,7238.344944853854,58.10123722052639,-2005.7068787141343,7238.344944853854,0.0
697.92,-2005.7068787141343,7238.344944853854,58.8600547422061,-2005.7068787141343,7238.344944853854,0.0
698.02,-2019.834431209804,7249.464437518679,60.900141903456735,-2019.834431209804,7249.464437518679,0.0
698.12,-2019.834431209804,7249.464437518679,59.034916593137794,-2019.834431209804,7249.464437518679,0.0
698.22,-2019.834431209804,7249.464437518679,56.32823474607831,-2019.834431209804,7249.464437518679,0.0
698.32,-2019.834431209804,7249.464437518679,64.03801473318582,-2019.834431209804,7249.464437518679,0.0
698.42,-2019.834431209804,7249.464437518679,57.27236270865825,-2019.834431209804,7249.464437518679,0.0
698.52,-2019.834431209804,7249.464437518679,68.1760451925857,-2019.834431209804,7249.464437518679,0.0
698.62,-2019.834431209804,7249.464437518679,61.17699719142975,-2019.834431209804,7249.464437518679,0.0
698.72,-2019.834431209804,7249.464437518679,59.6129848531786,-2019.834431209804,7249.464437518679,0.0
698.82,-2019.834431209804,7249.464437518679,63.93766647090202,-2019.834431209804,7249.464437518679,0.0
698.919,-2019.834431209804,7249.464437518679,59.90281021404512,-2019.834431209804,7249.464437518679,0.0
699.019,-2034.2323674852726,7260.47273525635,64.86480934855462,-2034.2323674852726,7260.47273525635,0.0
699.12,-2034.2323674852726,7260.47273525635,60.29117976858245,-2034.2323674852726,7260.47273525635,0.0
699.22,-2034.2323674852726,7260.47273525635,60.29043713248682,-2034.2323674852726,7260.47273525635,0.0
699.32,-2034.2323674852726,7260.47273525635,63.421252361137974,-2034.2323674852726,7260.47273525635,0.0
699.42,-2034.2323674852726,7260.47273525635,58.86562384197101,-2034.2323674852726,7260.47273525635,0.0
699.52,-2034.2323674852726,7260.47273525635,57.828450513340115,-2034.2323674852726,7260.47273525635,0.0
699.62,-2034.2323674852726,7260.47273525635,62.94736347101367,-2034.2323674852726,7260.47273525635,0.0
699.72,-2034.2323674852726,7260.47273525635,62.76582636737416,-2034.2323674852726,7260.47273525635,0.0
699.82,-2034.2323674852726,7260.47273525635,61.20704308780155,-2034.2323674852726,7260.47273525635,0.0
699.92,-2034.2323674852726,7260.47273525635,57.31705904928311,-2034.2323674852726,7260.47273525635,0.0
700.02,-2048.359919980942,7270.591473580741,59.64435273217447,-2048.359919980942,7270.591473580741,0.0
700.12,-2048.359919980942,7270.591473580741,59.9041854144324,-2048.359919980942,7270.591473580741,0.0
700.22,-2048.359919980942,7270.591473580741,66.2697155283963,-2048.359919980942,7270.591473580741,0.0
700.32,-2048.359919980942,7270.591473580741,61.1176764207044,-2048.359919980942,7270.591473580741,0.0
700.421,-2048.359919980942,7270.591473580741,65.8575699346915,-2048.359919980942,7270.591473580741,0.0
700.52,-2048.359919980942,7270.591473580741,63.333414542372964,-2048.359919980942,7270.591473580741,0.0
700.62,-2048.359919980942,7270.591473580741,58.99039366495998,-2048.359919980942,7270.591473580741,0.0
700.72,-2048.359919980942,7270.591473580741,60.33039280078582,-2048.359919980942,7270.591473580741,0.0
700.82,-2048.359919980942,7270.591473580741,62.70420957232969,-2048.359919980942,7270.591473580741,0.0
700.92,-2048.359919980942,7270.591473580741,61.387336545935284,-2048.359919980942,7270.591473580741,0.0
701.023,-2062.690260311461,7281.0437966858035,64.39832662711586,-2062.690260311461,7281.0437966858035,0.0
701.12,-2062.690260311461,7281.0437966858035,55.35628548825992,-2062.690260311461,7281.0437966858035,0.0
701.22,-2062.690260311461,7281.0437966858035,61.791662739760255,-2062.690260311461,7281.0437966858035,0.0
701.32,-2062.690260311461,7281.0437966858035,60.37362860685964,-2062.690260311461,7281.0437966858035,0.0
701.42,-2062.690260311461,7281.0437966858035,60.01877877318917,-2062.690260311461,7281.0437966858035,0.0
701.52,-2062.690260311461,7281.0437966858035,62.078241517740274,-2062.690260311461,7281.0437966858035,0.0
701.62,-2062.690260311461,7281.0437966858035,63.90123252471779,-2062.690260311461,7281.0437966858035,0.0
701.72,-2062.690260311461,7281.0437966858035,60.63279359606945,-2062.690260311461,7281.0437966858035,0.0
701.82,-2062.690260311461,7281.0437966858035,61.061586030279585,-2062.690260311461,7281.0437966858035,0.0
701.92,-2062.690260311461,7281.0437966858035,57.39287991152869,-2062.690260311461,7281.0437966858035,0.0
702.02,-2077.2233884768593,7291.384924863711,60.754535490725715,-2077.2233884768593,7291.384924863711,0.0
702.12,-2077.2233884768593,7291.384924863711,54.76691217805245,-2077.2233884768593,7291.384924863711,0.0
702.22,-2077.2233884768593,7291.384924863711,61.04848633437057,-2077.2233884768593,7291.384924863711,0.0
702.32,-2077.2233884768593,7291.384924863711,64.6202332983182,-2077.2233884768593,7291.384924863711,0.0
702.42,-2077.2233884768593,7291.384924863711,46.74309972830933,-2077.2233884768593,7291.384924863711,0.0
702.52,-2077.2233884768593,7291.384924863711,60.46191424063198,-2077.2233884768593,7291.384924863711,0.0
702.62,-2077.2233884768593,7291.384924863711,60.8339049165419,-2077.2233884768593,7291.384924863711,0.0
702.72,-2077.2233884768593,7291.384924863711,58.875257991339495,-2077.2233884768593,7291.384924863711,0.0
702.82,-2077.2233884768593,7291.384924863711,57.75395988136126,-2077.2233884768593,7291.384924863711,0.0
702.92,-2077.2233884768593,7291.384924863711,52.37637468191357,-2077.2233884768593,7291.384924863711,0.0
703.024,-2091.688920697293,7302.170832747864,58.19057744452373,-2091.688920697293,7302.170832747864,0.0
703.119,-2091.688920697293,7302.170832747864,58.23728059271581,-2091.688920697293,7302.170832747864,0.0
703.22,-2091.688920697293,7302.170832747864,58.281228350993054,-2091.688920697293,7302.170832747864,0.0
703.32,-2091.688920697293,7302.170832747864,61.61584812340593,-2091.688920697293,7302.170832747864,0.0
703.42,-2091.688920697293,7302.170832747864,61.38894592372756,-2091.688920697293,7302.170832747864,0.0
703.52,-2091.688920697293,7302.170832747864,56.967125304885315,-2091.688920697293,7302.170832747864,0.0
703.62,-2091.688920697293,7302.170832747864,60.20253309836355,-2091.688920697293,7302.170832747864,0.0
703.72,-2091.688920697293,7302.170832747864,61.01386542319304,-2091.688920697293,7302.170832747864,0.0
703.82,-2091.688920697293,7302.170832747864,64.8218899716348,-2091.688920697293,7302.170832747864,0.0
703.92,-2091.688920697293,7302.170832747864,59.82545555530126,-2091.688920697293,7302.170832747864,0.0
704.02,-2106.3572407526053,7313.2903254126895,64.72952316460756,-2106.3572407526053,7313.2903254126895,0.0
704.119,-2106.3572407526053,7313.2903254126895,62.860228973911155,-2106.3572407526053,7313.2903254126895,0.0
704.22,-2106.3572407526053,7313.2903254126895,62.820157616557346,-2106.3572407526053,7313.2903254126895,0.0
704.319,-2106.3572407526053,7313.2903254126895,64.54126467341342,-2106.3572407526053,7313.2903254126895,0.0
704.42,-2106.3572407526053,7313.2903254126895,60.76051255636679,-2106.3572407526053,7313.2903254126895,0.0
704.52,-2106.3572407526053,7313.2903254126895,57.909974928546674,-2106.3572407526053,7313.2903254126895,0.0
704.62,-2106.3572407526053,7313.2903254126895,52.05067075913689,-2106.3572407526053,7313.2903254126895,0.0
704.72,-2106.3572407526053,7313.2903254126895,56.83662401636994,-2106.3572407526053,7313.2903254126895,0.0
704.82,-2106.3572407526053,7313.2903254126895,58.78283870442542,-2106.3572407526053,7313.2903254126895,0.0
704.92,-2106.3572407526053,7313.2903254126895,57.585017286058495,-2106.3572407526053,7313.2903254126895,0.0
705.021,-2121.295944587732,7324.9657927101225,60.71072953493447,-2121.295944587732,7324.9657927101225,0.0
705.12,-2121.295944587732,7324.9657927101225,57.84428102965243,-2121.295944587732,7324.9657927101225,0.0
705.22,-2121.295944587732,7324.9657927101225,60.44458417574022,-2121.295944587732,7324.9657927101225,0.0
705.32,-2121.295944587732,7324.9657927101225,59.59129354923267,-2121.295944587732,7324.9657927101225,0.0
705.421,-2121.295944587732,7324.9657927101225,57.62201028178343,-2121.295944587732,7324.9657927101225,0.0
705.52,-2121.295944587732,7324.9657927101225,57.361894434741124,-2121.295944587732,7324.9657927101225,0.0
705.62,-2121.295944587732,7324.9657927101225,62.16572768036427,-2121.295944587732,7324.9657927101225,0.0
705.72,-2121.295944587732,7324.9657927101225,62.73655845587144,-2121.295944587732,7324.9657927101225,0.0
705.82,-2121.295944587732,7324.9657927101225,61.253671804015056,-2121.295944587732,7324.9657927101225,0.0
705.921,-2121.295944587732,7324.9657927101225,62.563566845216435,-2121.295944587732,7324.9657927101225,0.0
706.02,-2136.7754159824867,7336.41887015483,62.20040015984053,-2136.7754159824867,7336.41887015483,0.0
706.12,-2136.7754159824867,7336.41887015483,62.20040015984053,-2136.7754159824867,7336.41887015483,0.0
